agent_0,agent_1,agent_2,agent_3
1.679446917893729,1.415112485941985,1.679446917893729,1.679446917893729
3.2145412239184186,3.2145412239184186,3.2145412239184186,3.2145412239184186
2.120698693102721,2.120698693102721,2.120698693102721,2.120698693102721
2.526054882309517,2.526054882309517,2.526054882309517,2.526054882309517
2.9075997660564292,2.9075997660564292,2.9075997660564292,2.9075997660564292
2.6784586627715914,2.6784586627715914,2.6784586627715914,2.6784586627715914
1.9280527273079744,1.9280527273079744,1.9280527273079744,1.9280527273079744
3.6723904165831565,3.6723904165831565,3.6723904165831565,3.6723904165831565
2.568236052279583,2.568236052279583,2.568236052279583,2.568236052279583
3.429651473105984,3.429651473105984,3.429651473105984,3.429651473105984
3.6027228342143727,3.6027228342143727,3.6027228342143727,3.6027228342143727
3.4199448348656443,3.4199448348656443,3.4199448348656443,3.4199448348656443
-1.323629622767462,1.6566438362876221,3.3880352935192732,3.3880352935192732
1.8380965407675514,1.8380965407675514,1.8380965407675514,1.8380965407675514
3.2161945856487226,3.2161945856487226,1.115224551191969,3.2161945856487226
4.021653623560631,4.021653623560631,4.021653623560631,4.021653623560631
4.170661179300671,4.170661179300671,2.1683916334970963,4.170661179300671
2.6335577457933717,2.6335577457933717,2.6335577457933717,2.6335577457933717
2.1504775087756465,2.1504775087756465,3.030048333408952,2.1504775087756465
2.345644806393965,2.2012608185655447,2.345644806393965,2.345644806393965
2.4936069381277535,2.4936069381277535,2.4936069381277535,2.4936069381277535
2.4417837453896336,2.4417837453896336,2.4417837453896336,2.4417837453896336
4.13219483239058,4.13219483239058,4.13219483239058,4.13219483239058
4.264241521152375,4.264241521152375,4.264241521152375,4.264241521152375
4.435204467076796,3.324771017180769,3.324771017180769,3.324771017180769
0.9743552063767091,4.143519157190084,0.9743552063767091,4.143519157190084
3.770061622394713,3.770061622394713,3.770061622394713,3.770061622394713
0.9241167723222281,0.9241167723222281,0.9241167723222281,0.9241167723222281
3.951260796596955,3.951260796596955,1.2539996822155521,3.951260796596955
3.9911636031198334,3.9911636031198334,3.9911636031198334,3.9911636031198334
1.1732510828112472,3.841205367888511,3.841205367888511,3.841205367888511
4.379269232694441,4.379269232694441,2.405348031871235,4.379269232694441
2.986762240745461,2.2695369420821265,3.225546821371844,2.986762240745461
3.487849942107265,3.487849942107265,3.487849942107265,3.487849942107265
0.5884207428380863,2.425489697543055,2.425489697543055,2.425489697543055
-2.3837969699615313,1.9343986158725748,1.9343986158725748,1.9626129138953754
3.130884464010134,3.130884464010134,3.130884464010134,3.130884464010134
3.0869011671961717,2.575945066404451,3.0869011671961717,3.0869011671961717
2.003908177939076,2.003908177939076,2.003908177939076,2.003908177939076
3.045038491299988,3.045038491299988,3.045038491299988,3.045038491299988
3.8167910628089716,3.8167910628089716,3.8167910628089716,3.8167910628089716
2.699460864731052,2.699460864731052,2.699460864731052,2.699460864731052
3.957896580516761,3.957896580516761,3.957896580516761,3.957896580516761
2.9594796262917797,2.9594796262917797,2.9594796262917797,2.9594796262917797
1.5915682654272436,1.5915682654272436,1.5915682654272436,1.5915682654272436
2.649378643049409,2.649378643049409,2.649378643049409,2.649378643049409
4.850057704164077,4.850057704164077,4.850057704164077,4.850057704164077
3.518935058634796,3.518935058634796,3.518935058634796,3.518935058634796
4.9534384061475265,4.9534384061475265,3.3864082397597777,4.9534384061475265
4.416920891995099,4.416920891995099,4.416920891995099,4.416920891995099
